,date,analysed_days,is_holiday,line_id,route_id,segment,hour,h_travel_t,h_sch_t,h_traffic_t,h_boarding_t,s_t_in_motion,s_total_t,adj_sch_t,h_avg_speed,s_speed
66846,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,17,172,180,6,11,128,150,120,50,57
66847,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,17,59,60,0,1,38,45,60,39,46
66848,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,17,186,120,66,17,122,210,180,38,38
66849,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,17,338,240,152,16,160,330,300,44,44
66850,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,17,178,240,8,27,132,165,180,48,55
66851,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,17,94,60,5,12,59,75,60,24,28
66852,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,17,106,120,5,14,84,105,120,32,34
66853,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,17,108,60,45,15,47,105,60,23,23
66854,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,17,126,120,15,21,88,120,120,29,32
66855,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,17,108,60,40,13,39,90,60,20,25
66856,2025/4/26,7,TRUE,A3,A2386,A2373_A0155,17,180,120,51,16,114,180,180,30,30
66857,2025/4/26,7,TRUE,A3,A2386,A0155_A2753,17,119,60,64,12,44,120,60,20,20
66858,2025/4/26,7,TRUE,A3,A2386,A2753_A1917,17,109,120,38,14,57,105,120,29,29
66859,2025/4/26,7,TRUE,A3,A2386,A1917_A0168,17,67,60,7,12,40,60,60,30,35
66860,2025/4/26,7,TRUE,A3,A2386,A0168_A0170,17,69,60,18,18,32,75,60,24,30
66861,2025/4/26,7,TRUE,A3,A2386,A0170_A0246,17,140,120,52,12,72,135,120,24,24
66862,2025/4/26,7,TRUE,A3,A2386,A0246_A0969,17,58,60,10,27,32,75,60,27,31
66863,2025/4/26,7,TRUE,A3,A2386,A0969_A2471,17,126,60,53,14,41,105,60,21,21
66864,2025/4/26,7,TRUE,A3,A2386,A2471_A0023,17,89,120,27,3,46,75,60,18,20
66865,2025/4/26,7,TRUE,A3,A2386,A0023_A1400,17,38,60,4,8,27,45,60,29,33
66866,2025/4/26,7,TRUE,A3,A2386,A1400_A0662,17,62,60,28,0,24,60,60,24,27
66867,2025/4/26,7,TRUE,A3,A2386,A0650_A1164,18,45,60,5,19,33,60,60,22,26
66868,2025/4/26,7,TRUE,A3,A2386,A1164_A2277,18,81,60,7,12,50,75,60,23,27
66869,2025/4/26,7,TRUE,A3,A2386,A2277_A0021,18,56,60,6,15,33,60,60,22,26
66870,2025/4/26,7,TRUE,A3,A2386,A0021_A2364,18,98,60,17,15,52,90,60,23,28
66871,2025/4/26,7,TRUE,A3,A2386,A2364_A2681,18,54,60,5,15,31,45,60,28,34
66872,2025/4/26,7,TRUE,A3,A2386,A2681_A1788,18,94,60,35,18,45,105,60,21,21
66873,2025/4/26,7,TRUE,A3,A2386,A1788_A1716,18,106,60,27,25,54,105,60,22,26
66874,2025/4/26,7,TRUE,A3,A2386,A1716_A1798,18,91,120,10,20,51,75,60,25,28
66875,2025/4/26,7,TRUE,A3,A2386,A1798_A0653,18,82,60,6,19,52,75,60,27,31
66876,2025/4/26,7,TRUE,A3,A2386,A0653_A2774,18,168,120,57,16,94,165,120,25,25
66877,2025/4/26,7,TRUE,A3,A2386,A2774_A2776,18,159,180,5,14,130,150,120,38,42
66878,2025/4/26,7,TRUE,A3,A2386,A2776_A1877,18,166,180,3,11,128,135,120,39,43
66879,2025/4/26,7,TRUE,A3,A2386,A1877_A1173,18,170,120,15,22,84,120,120,34,50
66880,2025/4/26,7,TRUE,A3,A2386,A1173_A0083,18,179,120,14,11,80,105,120,32,43
66881,2025/4/26,7,TRUE,A3,A2386,A0083_A0683,18,174,120,40,18,117,180,120,29,29
66882,2025/4/26,7,TRUE,A3,A2386,A0683_A1814,18,73,60,2,4,46,45,60,26,30
66883,2025/4/26,7,TRUE,A3,A2386,A1814_A0070,18,58,60,4,12,45,60,60,39,44
66884,2025/4/26,7,TRUE,A3,A2386,A0070_A2050,18,88,60,12,16,55,90,60,32,37
66885,2025/4/26,7,TRUE,A3,A2386,A2050_A0350,18,141,120,49,10,63,120,120,20,24
66886,2025/4/26,7,TRUE,A3,A2386,A0350_A0390,18,90,120,5,22,74,105,120,22,23
66887,2025/4/26,7,TRUE,A3,A2386,A0390_A0279,18,164,180,30,14,99,150,120,27,31
66888,2025/4/26,7,TRUE,A3,A2386,A0279_A1464,18,106,120,13,18,69,105,120,30,34
66889,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,18,165,180,5,11,128,150,120,52,57
66890,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,18,58,60,1,3,38,45,60,40,46
66891,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,18,221,120,97,20,122,240,180,38,38
66892,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,18,316,240,111,14,168,300,240,42,42
66893,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,18,161,240,5,23,132,165,180,52,55
66894,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,18,89,60,6,9,59,75,60,26,28
66895,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,18,113,120,17,16,84,120,120,31,34
66896,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,18,112,60,48,14,47,105,60,23,23
66897,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,18,125,120,15,18,88,120,120,29,32
66898,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,18,111,60,50,17,47,120,60,21,21
66899,2025/4/26,7,TRUE,A3,A2386,A2373_A0155,18,170,120,45,15,110,165,120,31,31
66900,2025/4/26,7,TRUE,A3,A2386,A0155_A2753,18,103,60,50,9,33,90,60,21,26
66901,2025/4/26,7,TRUE,A3,A2386,A2753_A1917,18,89,120,27,15,46,90,60,30,36
66902,2025/4/26,7,TRUE,A3,A2386,A1917_A0168,18,68,60,8,12,40,60,60,30,35
66903,2025/4/26,7,TRUE,A3,A2386,A0168_A0170,18,79,60,25,16,32,75,60,23,30
66904,2025/4/26,7,TRUE,A3,A2386,A0170_A0246,18,167,120,78,10,75,165,120,23,23
66905,2025/4/26,7,TRUE,A3,A2386,A0246_A0969,18,57,60,8,14,32,60,60,26,31
66906,2025/4/26,7,TRUE,A3,A2386,A0969_A2471,18,89,60,33,12,41,90,60,21,21
66907,2025/4/26,7,TRUE,A3,A2386,A2471_A0023,18,85,120,24,1,46,75,60,18,20
66908,2025/4/26,7,TRUE,A3,A2386,A0023_A1400,18,34,60,4,15,27,45,60,29,33
66909,2025/4/26,7,TRUE,A3,A2386,A1400_A0662,18,82,60,34,0,27,60,60,24,24
66910,2025/4/26,7,TRUE,A3,A2386,A0650_A1164,19,45,60,5,13,33,60,60,22,26
66911,2025/4/26,7,TRUE,A3,A2386,A1164_A2277,19,76,60,5,9,50,60,60,23,27
66912,2025/4/26,7,TRUE,A3,A2386,A2277_A0021,19,52,60,6,13,33,45,60,22,26
66913,2025/4/26,7,TRUE,A3,A2386,A0021_A2364,19,82,60,8,14,52,75,60,24,28
66914,2025/4/26,7,TRUE,A3,A2386,A2364_A2681,19,56,60,6,16,31,60,60,27,34
66915,2025/4/26,7,TRUE,A3,A2386,A2681_A1788,19,84,60,28,16,35,75,60,22,27
66916,2025/4/26,7,TRUE,A3,A2386,A1788_A1716,19,100,60,22,28,54,105,60,22,26
66917,2025/4/26,7,TRUE,A3,A2386,A1716_A1798,19,92,60,8,16,51,75,60,25,28
66918,2025/4/26,7,TRUE,A3,A2386,A1798_A0653,19,79,60,6,19,52,75,60,28,31
66919,2025/4/26,7,TRUE,A3,A2386,A0653_A2774,19,144,120,40,13,90,150,120,26,26
66920,2025/4/26,7,TRUE,A3,A2386,A2774_A2776,19,159,180,5,12,130,150,120,38,42
66921,2025/4/26,7,TRUE,A3,A2386,A2776_A1877,19,151,120,2,78,128,210,180,40,43
66922,2025/4/26,7,TRUE,A3,A2386,A1877_A1173,19,191,120,10,15,84,105,120,41,50
66923,2025/4/26,7,TRUE,A3,A2386,A1173_A0083,19,109,120,3,6,80,90,60,39,43
66924,2025/4/26,7,TRUE,A3,A2386,A0083_A0683,19,118,120,11,15,87,120,120,33,39
66925,2025/4/26,7,TRUE,A3,A2386,A0683_A1814,19,70,60,1,1,46,45,60,27,30
66926,2025/4/26,7,TRUE,A3,A2386,A1814_A0070,19,56,60,3,8,45,60,60,39,44
66927,2025/4/26,7,TRUE,A3,A2386,A0070_A2050,19,82,60,13,14,55,75,60,32,37
66928,2025/4/26,7,TRUE,A3,A2386,A2050_A0350,19,139,120,53,9,63,120,120,21,24
66929,2025/4/26,7,TRUE,A3,A2386,A0350_A0390,19,90,120,5,20,74,105,120,22,23
66930,2025/4/26,7,TRUE,A3,A2386,A0390_A0279,19,163,120,30,13,99,135,120,27,31
66931,2025/4/26,7,TRUE,A3,A2386,A0279_A1464,19,105,120,15,14,69,105,120,31,34
66932,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,19,162,180,4,8,128,135,120,52,57
66933,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,19,52,60,0,0,38,45,60,42,46
66934,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,19,137,120,22,15,103,135,120,42,45
66935,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,19,229,240,56,11,153,225,240,46,46
66936,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,19,169,240,5,22,132,165,180,50,55
66937,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,19,88,60,5,7,59,75,60,26,28
66938,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,19,103,60,6,11,84,105,60,32,34
66939,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,19,62,60,6,12,37,60,60,24,29
66940,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,19,117,60,10,16,88,120,60,30,32
66941,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,19,97,60,37,11,47,90,60,21,21
66942,2025/4/26,7,TRUE,A3,A2386,A2373_A0155,19,159,120,34,14,114,165,120,30,30
66943,2025/4/26,7,TRUE,A3,A2386,A0155_A2753,19,106,60,55,10,33,105,60,21,26
66944,2025/4/26,7,TRUE,A3,A2386,A2753_A1917,19,94,120,30,13,46,90,60,30,36
66945,2025/4/26,7,TRUE,A3,A2386,A1917_A0168,19,64,60,6,10,40,60,60,32,35
66946,2025/4/26,7,TRUE,A3,A2386,A0168_A0170,19,66,60,18,15,32,60,60,24,30
66947,2025/4/26,7,TRUE,A3,A2386,A0170_A0246,19,137,120,54,9,69,135,120,25,25
66948,2025/4/26,7,TRUE,A3,A2386,A0246_A0969,19,55,60,9,13,32,60,60,26,31
66949,2025/4/26,7,TRUE,A3,A2386,A0969_A2471,19,72,60,22,11,33,60,60,23,26
66950,2025/4/26,7,TRUE,A3,A2386,A2471_A0023,19,76,60,14,1,46,60,60,18,20
66951,2025/4/26,7,TRUE,A3,A2386,A0023_A1400,19,37,60,3,19,27,45,60,28,33
66952,2025/4/26,7,TRUE,A3,A2386,A1400_A0662,19,89,60,50,0,24,60,60,23,27
66953,2025/4/26,7,TRUE,A3,A2386,A0650_A1164,20,45,60,5,13,33,60,60,21,26
66954,2025/4/26,7,TRUE,A3,A2386,A1164_A2277,20,75,60,5,12,50,60,60,23,27
66955,2025/4/26,7,TRUE,A3,A2386,A2277_A0021,20,54,60,5,10,33,45,60,23,26
66956,2025/4/26,7,TRUE,A3,A2386,A0021_A2364,20,84,60,11,11,52,75,60,24,28
66957,2025/4/26,7,TRUE,A3,A2386,A2364_A2681,20,52,60,5,11,31,45,60,28,34
66958,2025/4/26,7,TRUE,A3,A2386,A2681_A1788,20,90,60,36,16,45,90,60,21,21
66959,2025/4/26,7,TRUE,A3,A2386,A1788_A1716,20,106,60,28,21,54,105,60,22,26
66960,2025/4/26,7,TRUE,A3,A2386,A1716_A1798,20,84,60,8,16,51,75,60,25,28
66961,2025/4/26,7,TRUE,A3,A2386,A1798_A0653,20,77,60,5,18,52,75,60,28,31
66962,2025/4/26,7,TRUE,A3,A2386,A0653_A2774,20,163,120,56,12,84,150,120,25,28
66963,2025/4/26,7,TRUE,A3,A2386,A2774_A2776,20,159,180,5,15,130,150,180,38,42
66964,2025/4/26,7,TRUE,A3,A2386,A2776_A1877,20,155,120,1,4,128,135,120,40,43
66965,2025/4/26,7,TRUE,A3,A2386,A1877_A1173,20,106,120,7,18,84,105,120,44,50
66966,2025/4/26,7,TRUE,A3,A2386,A1173_A0083,20,104,120,0,1,80,75,60,41,43
66967,2025/4/26,7,TRUE,A3,A2386,A0083_A0683,20,110,120,12,20,87,120,120,35,39
66968,2025/4/26,7,TRUE,A3,A2386,A0683_A1814,20,77,60,1,2,46,45,60,26,30
66969,2025/4/26,7,TRUE,A3,A2386,A1814_A0070,20,59,60,4,10,45,60,60,37,44
66970,2025/4/26,7,TRUE,A3,A2386,A0070_A2050,20,83,60,10,12,55,75,60,32,37
66971,2025/4/26,7,TRUE,A3,A2386,A2050_A0350,20,130,120,41,8,63,105,120,20,24
66972,2025/4/26,7,TRUE,A3,A2386,A0350_A0390,20,92,120,6,16,74,90,120,21,23
66973,2025/4/26,7,TRUE,A3,A2386,A0390_A0279,20,162,120,37,11,99,150,120,28,31
66974,2025/4/26,7,TRUE,A3,A2386,A0279_A1464,20,94,120,9,15,69,90,120,31,34
66975,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,20,162,180,4,7,128,135,120,52,57
66976,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,20,56,60,1,2,38,45,60,39,46
66977,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,20,121,120,7,15,103,120,120,41,45
66978,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,20,212,240,43,15,156,210,240,45,45
66979,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,20,176,240,5,17,132,150,180,48,55
66980,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,20,86,60,8,7,59,75,60,25,28
66981,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,20,102,60,6,11,84,105,60,31,34
66982,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,20,58,60,4,7,37,45,60,26,29
66983,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,20,106,60,6,14,88,105,60,29,32
66984,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,20,84,60,28,13,39,75,60,22,25
66985,2025/4/26,7,TRUE,A3,A2386,A2373_A0155,20,162,120,38,10,104,150,120,30,33
66986,2025/4/26,7,TRUE,A3,A2386,A0155_A2753,20,85,60,33,7,33,75,60,20,26
66987,2025/4/26,7,TRUE,A3,A2386,A2753_A1917,20,84,120,24,12,46,75,60,30,36
66988,2025/4/26,7,TRUE,A3,A2386,A1917_A0168,20,61,60,5,10,40,60,60,32,35
66989,2025/4/26,7,TRUE,A3,A2386,A0168_A0170,20,61,60,15,13,32,60,60,27,30
66990,2025/4/26,7,TRUE,A3,A2386,A0170_A0246,20,139,120,57,8,72,135,120,24,24
66991,2025/4/26,7,TRUE,A3,A2386,A0246_A0969,20,50,60,7,10,32,45,60,28,31
66992,2025/4/26,7,TRUE,A3,A2386,A0969_A2471,20,76,60,28,8,33,75,60,22,26
66993,2025/4/26,7,TRUE,A3,A2386,A2471_A0023,20,69,60,10,1,46,60,60,18,20
66994,2025/4/26,7,TRUE,A3,A2386,A0023_A1400,20,35,60,3,6,27,30,60,27,33
66995,2025/4/26,7,TRUE,A3,A2386,A1400_A0662,20,60,60,23,0,24,60,60,23,27
66996,2025/4/26,7,TRUE,A3,A2386,A0650_A1164,21,44,60,4,9,33,60,60,22,26
66997,2025/4/26,7,TRUE,A3,A2386,A1164_A2277,21,69,60,4,10,50,60,60,24,27
66998,2025/4/26,7,TRUE,A3,A2386,A2277_A0021,21,51,60,5,11,33,45,60,22,26
66999,2025/4/26,7,TRUE,A3,A2386,A0021_A2364,21,86,60,13,5,52,75,60,23,28
67000,2025/4/26,7,TRUE,A3,A2386,A2364_A2681,21,51,60,5,12,31,45,60,28,34
67001,2025/4/26,7,TRUE,A3,A2386,A2681_A1788,21,89,60,37,16,35,90,60,22,27
67002,2025/4/26,7,TRUE,A3,A2386,A1788_A1716,21,94,60,20,20,54,90,60,23,26
67003,2025/4/26,7,TRUE,A3,A2386,A1716_A1798,21,85,60,9,13,51,75,60,25,28
67004,2025/4/26,7,TRUE,A3,A2386,A1798_A0653,21,74,60,5,11,52,75,60,28,31
67005,2025/4/26,7,TRUE,A3,A2386,A0653_A2774,21,153,120,51,10,84,150,120,25,28
67006,2025/4/26,7,TRUE,A3,A2386,A2774_A2776,21,154,180,5,12,130,150,120,39,42
67007,2025/4/26,7,TRUE,A3,A2386,A2776_A1877,21,156,120,2,4,128,135,120,40,43
67008,2025/4/26,7,TRUE,A3,A2386,A1877_A1173,21,114,120,8,12,84,105,120,41,50
67009,2025/4/26,7,TRUE,A3,A2386,A1173_A0083,21,105,120,2,5,80,90,60,38,43
67010,2025/4/26,7,TRUE,A3,A2386,A0083_A0683,21,108,120,6,12,87,105,120,35,39
67011,2025/4/26,7,TRUE,A3,A2386,A0683_A1814,21,64,60,0,0,46,45,60,27,30
67012,2025/4/26,7,TRUE,A3,A2386,A1814_A0070,21,54,60,1,2,45,45,60,39,44
67013,2025/4/26,7,TRUE,A3,A2386,A0070_A2050,21,75,60,11,8,55,75,60,33,37
67014,2025/4/26,7,TRUE,A3,A2386,A2050_A0350,21,130,120,44,10,72,120,120,21,21
67015,2025/4/26,7,TRUE,A3,A2386,A0350_A0390,21,98,120,5,15,74,90,120,20,23
67016,2025/4/26,7,TRUE,A3,A2386,A0390_A0279,21,168,120,38,8,99,150,120,27,31
67017,2025/4/26,7,TRUE,A3,A2386,A0279_A1464,21,101,120,16,12,69,90,120,31,34
67018,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,21,156,180,3,6,128,135,120,52,57
67019,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,21,49,60,0,0,38,45,60,44,46
67020,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,21,117,120,10,14,103,120,120,42,45
67021,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,21,207,240,39,10,141,195,180,46,50
67022,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,21,154,240,5,19,132,150,180,53,55
67023,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,21,84,60,6,8,59,75,60,26,28
67024,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,21,104,60,4,10,84,105,60,31,34
67025,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,21,53,60,4,8,37,45,60,27,29
67026,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,21,108,60,7,11,88,105,60,29,32
67027,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,21,81,60,28,10,39,75,60,22,25
67028,2025/4/26,7,TRUE,A3,A2386,A2373_A0155,21,155,120,29,9,104,135,120,30,33
67029,2025/4/26,7,TRUE,A3,A2386,A0155_A2753,21,91,60,43,5,40,90,60,22,22
67030,2025/4/26,7,TRUE,A3,A2386,A2753_A1917,21,73,120,17,12,46,75,60,32,36
67031,2025/4/26,7,TRUE,A3,A2386,A1917_A0168,21,62,60,4,10,40,60,60,31,35
67032,2025/4/26,7,TRUE,A3,A2386,A0168_A0170,21,58,60,11,13,32,60,60,26,30
67033,2025/4/26,7,TRUE,A3,A2386,A0170_A0246,21,113,120,31,6,64,105,120,25,27
67034,2025/4/26,7,TRUE,A3,A2386,A0246_A0969,21,49,60,7,11,32,45,60,27,31
67035,2025/4/26,7,TRUE,A3,A2386,A0969_A2471,21,77,60,27,8,33,75,60,21,26
67036,2025/4/26,7,TRUE,A3,A2386,A2471_A0023,21,77,60,15,1,46,60,60,17,20
67037,2025/4/26,7,TRUE,A3,A2386,A0023_A1400,21,38,60,3,3,27,30,60,26,33
67038,2025/4/26,7,TRUE,A3,A2386,A1400_A0662,21,38,60,4,0,24,60,60,22,27
67039,2025/4/26,7,TRUE,A3,A2386,A0650_A1164,22,48,60,6,9,33,60,60,21,26
67040,2025/4/26,7,TRUE,A3,A2386,A1164_A2277,22,72,60,3,6,50,60,60,23,27
67041,2025/4/26,7,TRUE,A3,A2386,A2277_A0021,22,46,60,4,8,33,45,60,23,26
67042,2025/4/26,7,TRUE,A3,A2386,A0021_A2364,22,82,60,13,8,52,75,60,24,28
67043,2025/4/26,7,TRUE,A3,A2386,A2364_A2681,22,49,60,5,11,31,45,60,28,34
67044,2025/4/26,7,TRUE,A3,A2386,A2681_A1788,22,78,60,25,11,35,75,60,21,27
67045,2025/4/26,7,TRUE,A3,A2386,A1788_A1716,22,99,60,27,20,54,105,60,22,26
67046,2025/4/26,7,TRUE,A3,A2386,A1716_A1798,22,87,60,9,14,51,75,60,24,28
67047,2025/4/26,7,TRUE,A3,A2386,A1798_A0653,22,77,60,5,15,52,75,60,27,31
67048,2025/4/26,7,TRUE,A3,A2386,A0653_A2774,22,157,120,49,12,98,165,120,24,24
67049,2025/4/26,7,TRUE,A3,A2386,A2774_A2776,22,157,180,5,14,130,150,120,38,42
67050,2025/4/26,7,TRUE,A3,A2386,A2776_A1877,22,152,120,1,1,128,135,120,40,43
67051,2025/4/26,7,TRUE,A3,A2386,A1877_A1173,22,101,120,8,13,84,105,120,46,50
67052,2025/4/26,7,TRUE,A3,A2386,A1173_A0083,22,99,120,1,2,80,90,60,41,43
67053,2025/4/26,7,TRUE,A3,A2386,A0083_A0683,22,96,120,5,12,87,105,120,38,39
67054,2025/4/26,7,TRUE,A3,A2386,A0683_A1814,22,67,60,1,3,46,45,60,27,30
67055,2025/4/26,7,TRUE,A3,A2386,A1814_A0070,22,58,60,4,6,45,60,60,39,44
67056,2025/4/26,7,TRUE,A3,A2386,A0070_A2050,22,72,60,7,6,55,75,60,33,37
67057,2025/4/26,7,TRUE,A3,A2386,A2050_A0350,22,115,120,29,9,63,105,120,19,24
67058,2025/4/26,7,TRUE,A3,A2386,A0350_A0390,22,93,120,5,10,74,90,60,20,23
67059,2025/4/26,7,TRUE,A3,A2386,A0390_A0279,22,172,120,49,9,99,150,120,26,31
67060,2025/4/26,7,TRUE,A3,A2386,A0279_A1464,22,99,120,12,9,69,90,120,30,34
67061,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,22,153,180,2,4,128,135,120,52,57
67062,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,22,45,60,1,1,38,45,60,46,46
67063,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,22,119,120,6,10,103,120,120,41,45
67064,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,22,180,240,20,12,141,180,180,46,50
67065,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,22,179,240,5,15,132,150,180,47,55
67066,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,22,77,60,4,6,59,75,60,28,28
67067,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,22,103,60,5,6,84,90,60,31,34
67068,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,22,50,60,3,5,37,45,60,26,29
67069,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,22,104,60,4,7,88,105,60,29,32
67070,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,22,68,60,15,6,39,60,60,21,25
67071,2025/4/26,7,TRUE,A3,A2386,A2373_A0155,22,153,120,35,8,104,150,120,31,33
67072,2025/4/26,7,TRUE,A3,A2386,A0155_A2753,22,78,60,27,3,33,60,60,23,26
67073,2025/4/26,7,TRUE,A3,A2386,A2753_A1917,22,73,120,19,8,46,75,60,33,36
67074,2025/4/26,7,TRUE,A3,A2386,A1917_A0168,22,59,60,5,8,40,60,60,32,35
67075,2025/4/26,7,TRUE,A3,A2386,A0168_A0170,22,54,60,8,12,32,45,60,26,30
67076,2025/4/26,7,TRUE,A3,A2386,A0170_A0246,22,125,120,49,7,64,120,120,25,27
67077,2025/4/26,7,TRUE,A3,A2386,A0246_A0969,22,49,60,6,24,32,60,60,27,31
67078,2025/4/26,7,TRUE,A3,A2386,A0969_A2471,22,89,60,23,6,33,60,60,22,26
67079,2025/4/26,7,TRUE,A3,A2386,A2471_A0023,22,65,60,9,0,46,60,60,18,20
67080,2025/4/26,7,TRUE,A3,A2386,A0023_A1400,22,36,60,1,3,27,30,60,26,33
67081,2025/4/26,7,TRUE,A3,A2386,A1400_A0662,22,48,60,16,0,24,60,60,21,27
67082,2025/4/26,7,TRUE,A3,A2386,A0650_A1164,23,45,60,2,4,33,60,60,22,26
67083,2025/4/26,7,TRUE,A3,A2386,A1164_A2277,23,65,60,3,5,50,60,60,24,27
67084,2025/4/26,7,TRUE,A3,A2386,A2277_A0021,23,45,60,2,4,33,45,60,22,26
67085,2025/4/26,7,TRUE,A3,A2386,A0021_A2364,23,78,60,10,6,52,75,60,24,28
67086,2025/4/26,7,TRUE,A3,A2386,A2364_A2681,23,46,60,3,7,31,45,60,30,34
67087,2025/4/26,7,TRUE,A3,A2386,A2681_A1788,23,84,60,35,5,35,75,60,21,27
67088,2025/4/26,7,TRUE,A3,A2386,A1788_A1716,23,88,120,24,15,54,90,120,24,26
67089,2025/4/26,7,TRUE,A3,A2386,A1716_A1798,23,86,60,10,11,51,75,60,22,28
67090,2025/4/26,7,TRUE,A3,A2386,A1798_A0653,23,75,60,5,12,52,75,60,26,31
67091,2025/4/26,7,TRUE,A3,A2386,A0653_A2774,23,156,120,47,4,98,150,120,24,24
67092,2025/4/26,7,TRUE,A3,A2386,A2774_A2776,23,151,180,6,10,130,150,120,39,42
67093,2025/4/26,7,TRUE,A3,A2386,A2776_A1877,23,149,120,1,5,128,135,120,41,43
67094,2025/4/26,7,TRUE,A3,A2386,A1877_A1173,23,109,120,10,7,84,105,120,43,50
67095,2025/4/26,7,TRUE,A3,A2386,A1173_A0083,23,95,120,1,0,80,75,60,40,43
67096,2025/4/26,7,TRUE,A3,A2386,A0083_A0683,23,106,120,8,8,87,105,120,34,39
67097,2025/4/26,7,TRUE,A3,A2386,A0683_A1814,23,62,60,0,0,46,45,60,27,30
67098,2025/4/26,7,TRUE,A3,A2386,A1814_A0070,23,53,60,1,1,45,45,60,38,44
67099,2025/4/26,7,TRUE,A3,A2386,A0070_A2050,23,71,60,8,5,55,75,60,32,37
67100,2025/4/26,7,TRUE,A3,A2386,A0350_A0390,23,100,120,5,10,74,90,60,20,23
67101,2025/4/26,7,TRUE,A3,A2386,A0390_A0279,23,155,120,35,10,99,150,120,26,31
67102,2025/4/26,7,TRUE,A3,A2386,A0279_A1464,23,94,120,3,6,69,75,60,30,34
67103,2025/4/26,7,TRUE,A3,A2386,A1464_A1967,23,151,180,2,5,128,135,120,51,57
67104,2025/4/26,7,TRUE,A3,A2386,A1967_A2685,23,49,60,0,0,38,45,60,40,46
67105,2025/4/26,7,TRUE,A3,A2386,A2685_A1457,23,119,120,5,5,103,120,120,40,45
67106,2025/4/26,7,TRUE,A3,A2386,A1457_A1459,23,208,240,38,10,141,195,180,43,50
67107,2025/4/26,7,TRUE,A3,A2386,A1459_A0865,23,190,240,2,8,132,135,180,42,55
67108,2025/4/26,7,TRUE,A3,A2386,A0865_A2623,23,88,60,0,0,59,60,60,22,28
67109,2025/4/26,7,TRUE,A3,A2386,A2623_A2624,23,102,60,1,0,84,90,60,28,34
67110,2025/4/26,7,TRUE,A3,A2386,A2624_A2649,23,54,60,3,0,37,45,60,22,29
67111,2025/4/26,7,TRUE,A3,A2386,A2649_A2491,23,102,60,2,3,88,90,60,28,32
67112,2025/4/26,7,TRUE,A3,A2386,A2491_A2373,23,79,60,24,4,39,60,60,20,25
